Ancestor?,Scan date,Nr,Name,Nickname,Gender,Level,possibleLevels,CP,HP,Dust cost,Overall appraisal,ATT max?,DEF max?,HP max?,Stats appraisal,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,Box,Custom1,Custom2,Saved,Form,Egg,Lucky
0,9/27/19 3:28:23 PM,142,Aerodactyl,Ø73Aero⚙♜93B,♂,15.0,15.0,1150,103,1900,?,0,0,0,?,71.1,73.3,75.6,12.3,10.3,10.3,0,Steel Wing,Rock Slide,- ,18.9,Favorite,,,1,141,0,1
0,9/27/19 3:28:19 PM,110,Weezing,84Weezi○☠97C,♂,33.0,33.0,2016,132,7000,?,0,0,0,?,84.4,84.4,84.4,13.0,11.0,14.0,1,Tackle,Sludge Bomb,- ,21.9,Favorite,,,1,109,0,1
0,9/27/19 3:28:16 PM,123,Scyther,38Scyth⁂100D,?,30.0,30.0,2094,134,5000,?,0,0,0,?,37.8,37.8,37.8,0.0,5.0,12.0,1,Fury Cutter,X-Scissor,- ,24.5,Favorite,,,1,666,0,1
0,9/27/19 3:28:13 PM,283,Surskit,Ø49Surs⁂100C,♀,30.0,30.0,593,92,5000,?,0,0,0,?,46.7,48.9,51.1,9.0,6.3,6.7,0,Bug Bite,Signal Beam,- ,11.1,Eevo,,,1,282,0,1
0,9/27/19 3:28:10 PM,215,Sneasel,Ø89Sneas❆86B,?,20.0,20.0,1151,94,2500,?,0,0,0,?,88.9,88.9,88.9,14.0,13.5,12.5,0,Ice Shard,Ice Punch,- ,18.1,Favorite,,,1,214,0,1
0,9/27/19 3:28:07 PM,123,Scyther,Ø56Scyt⁂100D,♂,28.0,28.0,2023,125,4500,?,0,0,0,?,55.6,55.6,55.6,7.0,12.5,5.5,0,Fury Cutter,X-Scissor,- ,24.3,Favorite,,,1,666,0,1
0,9/27/19 3:28:04 PM,396,Starly,Ø45Sta○✈100A,♂,31.0,31.0,523,95,6000,?,0,0,0,?,44.4,45.3,46.7,4.4,6.4,9.6,0,Quick Attack,Aerial Ace,- ,11.9,Eevo,,,1,439,0,1
0,9/27/19 3:28:00 PM,25,Pikachu,Ø51Pikac↯94B,?,19.0,19.0,457,64,2500,?,0,0,0,?,48.9,51.1,53.3,11.5,11.5,0.0,0,Thunder Shock,Thunderbolt,- ,11.2,Favorite,,,1,24,0,1
0,9/27/19 3:27:57 PM,25,Pikachu,Ø40Pika○↯92A,♂,3.0,3.0,60,24,400,?,0,0,0,?,31.1,40.1,51.1,8.1,7.5,2.5,0,Quick Attack,Thunderbolt,- ,4.0,Favorite,,,1,24,0,1
0,9/27/19 3:27:53 PM,25,Pikachu,Ø50Pikac↯94B,♀,3.0,3.0,60,26,400,?,0,0,0,?,40.0,50.0,60.0,3.7,7.0,11.9,0,Thunder Shock,Discharge,- ,3.9,Favorite,,,1,24,0,1
0,9/27/19 3:27:50 PM,25,Pikachu,Ø24Pikac↯94B,♂,18.0,18.0,393,66,2200,?,0,0,0,?,22.2,23.9,26.7,2.0,2.3,6.5,0,Thunder Shock,Discharge,- ,10.2,Favorite,,,1,24,0,1
0,9/27/19 3:27:43 PM,25,Pikachu,Ø13Pika○↯93A,♀,14.0,14.0,297,57,1600,?,0,0,0,?,13.3,13.3,13.3,0.5,1.0,4.5,0,Quick Attack,Discharge,- ,8.7,Favorite,,,1,24,0,1
0,9/27/19 3:27:40 PM,224,Octillery,56Octil☂❆90A,♀,35.0,35.0,2013,142,8000,?,0,0,0,?,55.6,55.6,55.6,11.0,8.0,6.0,1,Water Gun,Aurora Beam,- ,19.9,Favorite,,,1,223,0,1
0,9/27/19 3:27:35 PM,25,Pikachu,Ø55Pika○↯98A,♂,9.0,9.0,214,47,1000,?,0,0,0,?,46.7,54.5,62.2,9.2,7.3,8.0,0,Quick Attack,Wild Charge,- ,8.0,Favorite,,,1,24,0,1
0,9/27/19 3:27:32 PM,25,Pikachu,Ø50Pika○↯92A,♀,1.0,1.0,11,11,200,?,0,0,0,?,26.7,49.8,71.1,5.1,6.6,10.8,0,Quick Attack,Thunderbolt,- ,1.7,Favorite,,,1,24,0,1
0,9/27/19 3:27:28 PM,25,Pikachu,Ø58Pika○↯92A,♀,27.0,27.0,655,81,4500,?,0,0,0,?,51.1,58.1,62.2,10.4,9.3,6.4,0,Quick Attack,Thunderbolt,- ,13.1,Favorite,,,1,24,0,1
0,9/27/19 3:27:25 PM,25,Pikachu,Ø69Pika○↯92A,♂,10.0,10.0,250,50,1000,?,0,0,0,?,66.7,69.5,73.3,12.6,10.2,8.5,0,Quick Attack,Discharge,- ,8.2,Favorite,,,1,24,0,1
0,9/27/19 3:27:17 PM,332,Cacturne,98Cactur☪86B,♂,15.0,15.0,980,96,1900,?,0,0,0,?,97.8,97.8,97.8,14.0,15.0,15.0,1,Sucker Punch,Dark Pulse,- ,18.9,Favorite,,,1,331,0,1
0,9/27/19 3:27:14 PM,425,Drifloon,93Drifl✞❆60C,♀,20.0,20.0,675,131,2500,?,0,0,0,?,93.3,93.3,93.3,14.0,15.0,13.0,1,Astonish,Icy Wind,- ,8.7,Favorite,,,1,468,0,1
0,9/27/19 3:27:10 PM,244,Entei,Ø42Ente♨⚙86B,,16.0,16.0,1477,136,1900,?,0,0,0,?,37.8,42.2,46.7,8.0,6.5,4.5,0,Fire Fang,Iron Head,- ,19.7,Favorite,,,1,243,0,1
0,9/27/19 3:27:06 PM,33,Nidorino,Ø83Nido☠100A,♂,35.0,35.0,1255,127,8000,?,0,0,0,?,82.2,83.3,84.4,13.5,12.5,11.5,0,Poison Jab,Sludge Bomb,- ,20.3,Favorite,,,1,32,0,1
0,9/27/19 3:27:02 PM,351,Castform Normal,Ø28Cast✞❁63B,♀,2.0,2.0,62,29,200,?,0,0,0,?,17.8,28.5,37.8,2.3,5.2,5.3,0,Hex,Energy Ball,- ,2.7,Favorite,,,1,390,0,1
0,9/27/19 3:26:56 PM,270,Lotad,Ø93Lotad❁98A,♂,15.0,15.0,253,68,1900,?,0,0,0,?,93.3,93.3,93.3,15.0,14.5,12.5,0,Razor Leaf,Energy Ball,- ,6.7,Favorite,,,1,269,0,1
0,9/27/19 3:26:53 PM,351,Castform Normal,Ø48Cast✞✈61C,♂,8.0,8.0,336,66,800,?,0,0,0,?,40.0,47.8,57.8,9.8,6.9,4.8,0,Hex,Hurricane,- ,6.3,Favorite,,,1,390,0,1
0,9/27/19 3:26:49 PM,38,Ninetales Normal,96Ninet♨❁91B,♂,15.0,15.0,972,99,1900,?,0,0,0,?,95.6,95.6,95.6,15.0,13.0,15.0,1,Fire Spin,Solar Beam,- ,14.6,Favorite,,,1,408,0,1
0,9/27/19 3:26:40 PM,3,Venusaur,Ø82Ven❁☠100C,♂,15.0,15.0,1140,104,1900,?,0,0,0,?,80.0,82.2,84.4,14.0,11.0,12.0,0,Vine Whip,Sludge Bomb,- ,19.2,Default,,,1,587,0,1
0,9/27/19 3:26:36 PM,176,Togetic,91Toget☂♡96A,♂,20.0,20.0,965,95,2500,?,0,0,0,?,91.1,91.1,91.1,15.0,12.0,14.0,1,Hidden Power Water,Dazzling Gleam,- ,13.8,Favorite,,,1,175,0,1
0,9/27/19 3:26:33 PM,121,Starmie,91Starmi☂91D,,15.0,15.0,1094,85,1900,?,0,0,0,?,91.1,91.1,91.1,15.0,15.0,11.0,1,Water Gun,Hydro Pump,- ,17.4,Favorite,,,1,120,0,1
0,9/27/19 3:26:28 PM,133,Eevee,Ø80Eeve○⛰94A,♂,15.0,15.0,439,82,1900,?,0,0,0,?,75.6,80.0,84.4,13.0,9.5,13.5,0,Quick Attack,Dig,- ,7.6,Eevo,,,1,132,0,1
0,9/27/19 3:26:24 PM,263,Zigzagoon,Ø59Zigz夫↯88A,?,25.0,25.0,327,80,4000,?,0,0,0,?,55.6,58.5,62.2,13.0,8.7,4.7,0,Rock Smash,Thunderbolt,- ,6.3,Eevo,,,1,262,0,1
0,9/27/19 3:26:21 PM,223,Remoraid,Ø70Remo⛰♜91B,?,1.0,1.0,12,10,200,?,0,0,0,?,64.4,70.2,80.0,13.9,13.6,4.1,0,Mud Shot,Rock Blast,- ,1.6,Eevo,,,1,222,0,1
0,9/27/19 3:26:18 PM,122,Mr. Mime,Ø88Mr. ⛤✞93A,♂,14.0,14.0,875,66,1600,?,0,0,0,?,84.4,87.8,91.1,13.5,12.0,14.0,0,Confusion,Shadow Ball,- ,16.3,Default,,,1,121,0,1
0,9/27/19 3:26:15 PM,138,Omanyte,Ø83Oman⛰☂90B,♂,21.0,21.0,900,74,3000,?,0,0,0,?,82.2,83.3,84.4,14.5,13.0,10.0,0,Mud Shot,Bubble Beam,- ,13.2,Eevo,,,1,137,0,1
0,9/27/19 3:26:11 PM,315,Roselia,Ø66Rose❁♡86B,♀,27.0,27.0,1355,102,4500,?,0,0,0,?,62.2,65.9,68.9,9.0,10.2,10.5,0,Razor Leaf,Dazzling Gleam,- ,20.3,Eevo,,,1,314,0,1
0,9/27/19 3:26:07 PM,337,Lunatone,Ø44Luna⛤♜94A,,35.0,35.0,1973,164,8000,?,0,0,0,?,42.2,44.4,46.7,6.5,4.5,9.0,0,Confusion,Rock Slide,- ,23.5,Default,,,1,336,0,1
0,9/27/19 3:26:03 PM,103,Exeggutor Normal,Ø90Exegg❁87C,♀,37.0,37.0,2844,177,9000,?,0,0,0,?,88.9,89.6,91.1,13.7,13.0,13.7,0,Bullet Seed,Solar Beam,- ,29.2,Favorite,,,1,394,0,1
0,9/27/19 3:26:00 PM,92,Gastly,Ø93Gast✞☪70B,♀,15.0,15.0,519,59,1900,?,0,0,0,?,93.3,93.3,93.3,14.5,14.5,13.0,0,Astonish,Dark Pulse,- ,12.3,Favorite,,,1,91,0,1
0,9/27/19 3:25:56 PM,249,Lugia,91Lugia☬☂78B,,15.0,15.0,1575,127,1900,?,0,0,0,?,91.1,91.1,91.1,15.0,14.0,12.0,1,Dragon Tail,Hydro Pump,- ,15.0,Favorite,,,1,248,0,1
0,9/27/19 3:25:53 PM,43,Oddish,Ø85Oddi☠100B,♀,26.0,26.0,884,96,4000,?,0,0,0,?,82.2,85.0,88.9,13.3,11.5,13.5,0,Acid,Sludge Bomb,- ,16.8,Eevo,,,1,699,0,1
0,9/27/19 3:25:50 PM,297,Hariyama,Ø59Hariy⚙74D,♀,31.0,31.0,2313,229,6000,?,0,0,0,?,57.8,58.9,60.0,7.5,10.0,9.0,0,Bullet Punch,Heavy Slam,- ,22.6,Default,,,1,296,0,1
0,9/27/19 3:25:46 PM,346,Cradily,Ø51Crad⁂♜80B,♂,28.0,28.0,1634,147,4500,?,0,0,0,?,44.4,51.1,57.8,8.0,6.5,8.5,0,Infestation,Stone Edge,- ,15.2,Default,,,1,345,0,1
0,9/27/19 3:25:43 PM,333,Swablu,Ø91Swab✞❆85C,♀,20.0,20.0,464,83,2500,?,0,0,0,?,91.1,91.1,91.1,15.0,14.5,11.5,0,Astonish,Ice Beam,- ,6.6,Favorite,,,1,332,0,1
0,9/27/19 3:25:36 PM,220,Swinub,Ø87Swin❆♜97A,♀,20.0,20.0,410,89,2500,?,0,0,0,?,86.7,87.4,88.9,14.0,12.7,12.7,0,Powder Snow,Rock Slide,- ,8.2,Eevo,,,1,219,0,1
0,9/27/19 3:25:29 PM,371,Bagon,Ø84Bago☪☬86C,♀,20.0,20.0,636,84,2500,?,0,0,0,?,82.2,83.9,86.7,12.8,11.3,13.8,0,Bite,Twister,- ,10.2,Favorite,,,1,370,0,1
0,9/27/19 3:25:26 PM,252,Treecko,Ø56Tree○❁83B,♂,29.0,29.0,765,95,5000,?,0,0,0,?,53.3,55.6,57.8,1.5,10.5,13.0,0,Pound,Energy Ball,- ,12.5,Eevo,,,1,251,0,1
0,9/27/19 3:25:22 PM,252,Treecko,Ø43Tree❁✈72B,♂,14.0,14.0,370,61,1600,?,0,0,0,?,37.8,43.2,48.9,8.7,7.3,3.5,0,Bullet Seed,Aerial Ace,- ,7.9,Eevo,,,1,251,0,1
0,9/27/19 3:25:19 PM,252,Treecko,Ø46Treec❁97A,♀,4.0,4.0,96,32,400,?,0,0,0,?,37.8,46.2,55.6,5.8,7.5,7.5,0,Bullet Seed,Grass Knot,- ,5.4,Eevo,,,1,251,0,1
0,9/27/19 3:25:15 PM,252,Treecko,Ø77Tree❁✈71B,♂,26.0,26.0,742,90,4000,?,0,0,0,?,75.6,76.7,77.8,13.0,8.5,13.0,0,Bullet Seed,Aerial Ace,- ,11.2,Eevo,,,1,251,0,1
0,9/27/19 3:25:12 PM,254,Sceptile,Ø85Sce⁂❁110C,♂,8.0,8.0,609,68,800,?,0,0,0,?,84.4,84.9,86.7,14.2,13.4,10.6,0,Fury Cutter,Frenzy Plant,- ,16.7,Default,,,1,253,0,1
0,9/27/19 3:25:08 PM,37,Vulpix Normal,Ø88Vulpi♨86A,♀,15.0,15.0,365,67,1900,?,0,0,0,?,86.7,88.4,91.1,12.2,13.0,14.6,0,Ember,Flame Charge,- ,7.3,Eevo,,,1,406,0,1
0,9/27/19 3:25:00 PM,142,Aerodactyl,Ø82Aero☪⚙78D,♂,15.0,15.0,1162,105,1900,?,0,0,0,?,80.0,82.2,84.4,12.3,11.3,13.3,0,Bite,Iron Head,- ,15.8,Default,,,1,141,0,1
0,9/27/19 3:24:55 PM,252,Treecko,Ø11Treec❁97A,♂,2.0,2.0,37,19,200,?,0,0,0,?,4.4,10.6,17.8,1.7,3.0,0.0,0,Bullet Seed,Grass Knot,- ,3.3,Favorite,,,1,251,0,1
0,9/27/19 3:24:48 PM,359,Absol,Ø93Abso☪100A,♂,20.0,20.0,1427,106,2500,?,0,0,0,?,93.3,93.3,93.3,13.5,13.5,15.0,0,Snarl,Dark Pulse,- ,24.8,Favorite,,,1,358,0,1
0,9/27/19 3:24:44 PM,143,Snorlax,93Snorl✞☬92C,♂,20.0,20.0,1832,204,2500,?,0,0,0,?,93.3,93.3,93.3,15.0,14.0,13.0,1,Lick,Outrage,- ,18.1,Favorite,,,1,618,0,1
0,9/27/19 3:24:41 PM,253,Grovyle,Ø69Gro○❁100A,♀,30.0,30.0,1347,110,5000,?,0,0,0,?,64.4,68.9,73.3,9.6,7.4,14.0,0,Quick Attack,Grass Knot,- ,22.6,Eevo,,,1,252,0,1
0,9/27/19 3:24:38 PM,173,Cleffa,Ø82Clef⛤⁂81B,♀,20.0,20.0,360,90,2500,?,0,0,0,?,75.6,82.2,86.7,12.0,10.0,15.0,0,Zen Headbutt,Signal Beam,- ,6.5,Eevo,,,1,172,0,1
0,9/27/19 3:24:33 PM,406,Budew,89Budew❆❁91B,♂,20.0,20.0,474,79,2500,?,0,0,0,?,88.9,88.9,88.9,13.0,14.0,13.0,1,Hidden Power Ice,Grass Knot,- ,9.8,Favorite,,,1,449,0,1
0,9/27/19 3:24:18 PM,254,Sceptile,Ø43Sce⁂❁110C,♂,14.0,14.0,1007,89,1600,?,0,0,0,?,42.2,43.3,44.4,2.0,10.0,7.5,0,Fury Cutter,Frenzy Plant,- ,21.1,Shiny,,,1,253,0,1
0,9/27/19 3:24:14 PM,252,Treecko,Ø44Tree○✈76C,♂,29.0,29.0,764,89,5000,?,0,0,0,?,40.0,44.4,48.9,6.4,9.4,4.2,0,Pound,Aerial Ace,- ,11.9,Eevo,,,1,251,0,1
0,9/27/19 3:24:10 PM,254,Sceptile,Ø81Scep❁106A,♂,27.0,27.0,2068,129,4500,?,0,0,0,?,77.8,80.7,84.4,12.3,9.5,14.5,0,Bullet Seed,Frenzy Plant,- ,29.6,Favorite,,,1,253,0,1
0,9/27/19 3:24:03 PM,252,Treecko,Ø84Tree○❁83B,♂,22.0,22.0,635,84,3000,?,0,0,0,?,82.2,84.4,86.7,12.0,11.0,15.0,0,Pound,Energy Ball,- ,11.9,Eevo,,,1,251,0,1
0,9/27/19 3:23:56 PM,187,Hoppip,Ø64Hopp❁♡81B,♀,16.0,16.0,241,66,1900,?,0,0,0,?,55.6,64.0,73.3,8.6,6.8,13.4,0,Bullet Seed,Dazzling Gleam,- ,5.2,Eevo,,,1,186,0,1
0,9/27/19 3:23:53 PM,122,Mr. Mime,Ø83Mr. ⛤✞93A,♀,31.0,31.0,1903,98,6000,?,0,0,0,?,82.2,83.3,84.4,14.5,9.0,14.0,0,Confusion,Shadow Ball,- ,24.1,Favorite,,,1,121,0,1
0,9/27/19 3:23:50 PM,68,Machamp,84Macha⚙夫74D,♂,25.0,25.0,2144,145,4000,?,0,0,0,?,84.4,84.4,84.4,15.0,12.0,11.0,1,Bullet Punch,Close Combat,- ,22.5,Favorite,,,1,67,0,1
0,9/27/19 3:23:44 PM,252,Treecko,Ø36Tre○❁100B,♂,30.0,30.0,767,92,5000,?,0,0,0,?,31.1,35.6,40.0,3.4,6.4,6.2,0,Pound,Grass Knot,- ,15.6,Eevo,,,1,251,0,1
0,9/27/19 3:23:39 PM,3,Venusaur,Ø68Venu❁☠97A,♂,35.0,35.0,2428,149,8000,?,0,0,0,?,66.7,67.8,68.9,13.5,11.0,6.0,0,Razor Leaf,Sludge Bomb,- ,27.2,Default,,,1,587,0,1
0,9/27/19 3:23:29 PM,71,Victreebel,Ø81Victr❁91B,♀,34.0,34.0,2155,153,7000,?,0,0,0,?,80.0,81.1,82.2,11.5,12.0,13.0,0,Razor Leaf,Solar Beam,- ,26.8,Default,,,1,70,0,1
0,9/27/19 3:23:24 PM,84,Doduo,Ø56Doduo✈75B,♀,18.0,18.0,561,65,2200,?,0,0,0,?,55.6,55.8,57.8,11.8,8.8,4.6,0,Peck,Brave Bird,- ,11.5,Eevo,,,1,83,0,1
0,9/27/19 3:23:19 PM,133,Eevee,Ø61Eeve○100A,♂,31.0,31.0,850,116,6000,?,0,0,0,?,60.0,61.1,62.2,9.5,6.0,12.0,0,Quick Attack,Swift,- ,11.1,Favorite,,,1,132,0,1
0,9/27/19 3:23:11 PM,41,Zubat,Ø89Zuba○☠97A,♂,7.0,7.0,126,46,800,?,0,0,0,?,86.7,88.7,91.1,14.1,12.8,13.1,0,Quick Attack,Poison Fang,- ,4.2,Favorite,,,1,612,0,1
0,9/27/19 3:23:06 PM,142,Aerodactyl,Ø90Aero⚙○84C,♂,15.0,15.0,1175,105,1900,?,0,0,0,?,88.9,90.0,91.1,13.0,14.0,13.5,0,Steel Wing,Hyper Beam,- ,16.9,Favorite,,,1,141,0,1
0,9/27/19 3:23:00 PM,281,Kirlia,Ø59Kirl⛤♡79B,♀,34.0,34.0,792,95,7000,?,0,0,0,?,55.6,58.9,62.2,7.3,8.5,10.8,0,Confusion,Disarming Voice,- ,12.8,Favorite,,,1,690,0,1
0,9/27/19 3:22:42 PM,107,Hitmonchan,93Hitmo⚙♨79C,♂,20.0,20.0,1320,89,2500,?,0,0,0,?,93.3,93.3,93.3,15.0,14.0,13.0,1,Bullet Punch,Fire Punch,- ,15.5,Favorite,,,1,735,0,1
0,9/27/19 3:22:11 PM,151,Mew,Ø73Mew⁂☪73C,,20.5,20.5,1845,143,2500,?,0,0,0,?,66.7,73.3,80.0,11.0,9.5,12.5,0,Struggle Bug,Dark Pulse,- ,16.6,Favorite,,,1,150,0,1
0,9/27/19 3:22:07 PM,403,Shinx,Ø76Shin↯100A,♀,20.0,20.0,470,82,2500,?,0,0,0,?,75.6,75.6,75.6,10.5,13.5,10.0,0,Spark,Discharge,- ,12.5,Eevo,,,1,446,0,1
0,9/27/19 3:21:48 PM,297,Hariyama,Ø50Hari夫⚙85B,♂,32.0,32.0,2344,227,6000,?,0,0,0,?,48.9,49.6,51.1,11.7,6.7,4.0,0,Counter,Heavy Slam,- ,26.6,Default,,,1,296,0,1
0,9/27/19 3:21:44 PM,407,Roserade,Ø61Roser❁90B,♀,36.5,36.5,2657,130,8000,?,0,0,0,?,60.0,61.1,62.2,4.0,9.0,14.5,0,Razor Leaf,Solar Beam,- ,30.5,Favorite,,,1,450,0,1
0,9/27/19 3:21:40 PM,126,Magmar,Ø49Magm夫♨96B,♂,18.0,18.0,1134,97,2200,?,0,0,0,?,44.4,48.9,53.3,7.0,6.0,9.0,0,Karate Chop,Fire Punch,- ,17.9,Eevo,,,1,125,0,1
0,9/27/19 3:20:12 PM,217,Ursaring,Ø59Ursa夫♡97A,♀,28.0,28.0,2212,154,4500,?,0,0,0,?,55.6,58.5,62.2,7.7,7.3,11.3,0,Counter,Play Rough,- ,25.8,Favorite,,,1,216,0,1
0,9/27/19 3:20:08 PM,154,Meganium,Ø93Mega❁⛰82B,♂,20.0,20.0,1363,121,2500,?,0,0,0,?,93.3,93.3,93.3,14.0,14.5,13.5,0,Razor Leaf,Earthquake,- ,15.1,Favorite,,,1,153,0,1
0,9/27/19 3:20:04 PM,256,Combusken,Ø90Comb✈♜84B,♂,20.0,20.0,927,100,2500,?,0,0,0,?,88.9,90.0,91.1,14.0,13.0,13.5,0,Peck,Rock Slide,- ,13.9,Favorite,,,1,255,0,1
0,9/27/19 3:20:01 PM,808,Meltan,Ø83Melt↯100A,,22.0,22.0,650,88,3000,?,0,0,0,?,82.2,83.3,84.4,14.5,11.5,11.5,0,Thunder Shock,Thunderbolt,- ,11.3,Favorite,,,1,574,0,1
0,9/27/19 3:19:58 PM,809,Melmetal,87Melme↯100A,,28.0,28.0,2847,193,4500,?,0,0,0,?,86.7,86.7,86.7,15.0,14.0,10.0,1,Thunder Shock,Thunderbolt,- ,23.7,Favorite,,,1,575,0,1
0,9/27/19 3:19:54 PM,808,Meltan,Ø57Melt↯100A,,29.0,29.0,808,99,5000,?,0,0,0,?,53.3,56.7,60.0,12.5,4.8,8.3,0,Thunder Shock,Thunderbolt,- ,12.7,Eevo,,,1,574,0,1
0,9/27/19 3:19:46 PM,320,Wailmer,Ø83Wailm☂70E,♀,34.0,34.0,1288,219,7000,?,0,0,0,?,82.2,83.0,84.4,13.3,10.7,13.3,0,Splash,Water Pulse,- ,12.3,Eevo,,,1,319,0,1
0,9/27/19 3:19:43 PM,212,Scizor,Ø53Sciz⁂100D,♂,31.0,31.0,2461,129,6000,?,0,0,0,?,51.1,53.3,55.6,12.0,8.5,3.5,0,Fury Cutter,X-Scissor,- ,27.9,Favorite,,,1,678,0,1
0,9/27/19 3:19:39 PM,99,Kingler,91Kingl⚙○57D,♂,20.0,20.0,1595,94,2500,?,0,0,0,?,91.1,91.1,91.1,14.0,15.0,12.0,1,Metal Claw,Vice Grip,- ,16.2,Favorite,,,1,98,0,1
0,9/27/19 3:19:31 PM,57,Primeape,91Prime夫100A,♀,18.0,18.0,1163,98,2200,?,0,0,0,?,91.1,91.1,91.1,15.0,15.0,11.0,1,Counter,Close Combat,- ,20.0,Default,,,1,56,0,1
0,9/27/19 3:19:28 PM,200,Misdreavus,Ø85Misdr✞88A,♀,8.0,8.0,425,61,800,?,0,0,0,?,84.4,85.0,86.7,14.8,14.3,9.3,0,Hex,Shadow Sneak,- ,8.0,Eevo,,,1,199,0,1
0,9/27/19 3:19:23 PM,66,Machop,Ø51Mach夫100C,♀,33.0,33.0,1034,133,7000,?,0,0,0,?,48.9,51.1,53.3,6.3,10.7,6.0,0,Karate Chop,Cross Chop,- ,16.7,Eevo,,,1,65,0,1
0,9/27/19 3:19:20 PM,68,Machamp,Ø93Mach夫⚙86B,♂,7.0,7.0,590,77,800,?,0,0,0,?,91.1,92.8,93.3,13.8,13.5,14.5,0,Counter,Heavy Slam,- ,13.6,Favorite,,,1,67,0,1
0,9/27/19 3:19:11 PM,68,Machamp,Ø60Mach夫100A,♂,34.5,34.5,2648,166,7000,?,0,0,0,?,57.8,60.0,62.2,6.5,7.5,13.0,0,Counter,Dynamic Punch,- ,33.5,Default,,,1,67,0,1
0,9/27/19 3:19:08 PM,312,Minun,Ø93Minun○68C,♀,6.0,6.0,276,54,600,?,0,0,0,?,91.1,92.9,95.6,14.2,13.0,14.6,0,Quick Attack,Swift,- ,5.7,Favorite,,,1,311,0,1
0,9/27/19 3:19:04 PM,256,Combusken,Ø78Comb♨♜90B,♂,15.0,15.0,678,86,1900,?,0,0,0,?,75.6,77.8,80.0,11.5,11.0,12.5,0,Ember,Rock Slide,- ,12.6,Eevo,,,1,255,0,1
0,9/27/19 3:19:01 PM,256,Combusken,Ø90Comb✈♨94B,♂,15.0,15.0,695,87,1900,?,0,0,0,?,88.9,90.0,91.1,14.0,12.5,14.0,0,Peck,Flamethrower,- ,13.4,Favorite,,,1,255,0,1
0,9/27/19 3:18:57 PM,378,Regice,Ø68Regi❆夫92B,,15.0,15.0,1287,103,1900,?,0,0,0,?,55.6,67.8,77.8,11.7,8.2,10.7,0,Frost Breath,Focus Blast,- ,13.9,Favorite,,,1,377,0,1
0,9/27/19 3:18:53 PM,251,Celebi,Celebi80-84,,20.5,20.5,1875,142,2500,?,0,0,0,?,80.0,82.2,84.4,14.0,12.5,10.5,0,Charge Beam,- ,- ,0.0,Favorite,,,0,250,0,1
0,9/27/19 3:18:49 PM,133,Eevee,Ø88Eeve○⛰94A,♂,20.0,20.0,592,95,2500,?,0,0,0,?,86.7,87.8,88.9,12.5,13.0,14.0,0,Quick Attack,Dig,- ,8.6,Favorite,,,1,132,0,1
0,9/27/19 3:18:46 PM,68,Machamp,Ø77Macha夫88B,♂,20.0,20.0,1691,130,2500,?,0,0,0,?,75.6,76.7,77.8,11.5,12.0,11.0,0,Counter,Close Combat,- ,23.8,Favorite,,,1,67,0,1
0,9/27/19 3:18:42 PM,149,Dragonite,87Drago⚙○81D,♀,20.0,20.0,2134,133,2500,?,0,0,0,?,86.7,86.7,86.7,14.0,11.0,14.0,1,Steel Wing,Hyper Beam,- ,23.4,Default,,,1,627,0,1
0,9/27/19 3:18:39 PM,103,Exeggutor Alolan,93Exeggu❁86C,♂,20.0,20.0,1711,136,2500,?,0,0,0,?,93.3,93.3,93.3,15.0,15.0,12.0,1,Bullet Seed,Seed Bomb,- ,21.8,Favorite,,,1,395,0,1
0,9/27/19 3:18:32 PM,454,Toxicroak,84Toxic夫☠99A,♀,30.0,30.0,2080,153,5000,?,0,0,0,?,84.4,84.4,84.4,14.0,9.0,15.0,1,Counter,Sludge Bomb,- ,30.2,Default,,,1,497,0,1
0,9/27/19 3:18:29 PM,297,Hariyama,Ø85Hariy夫88B,♀,8.0,8.0,621,118,800,?,0,0,0,?,84.4,85.4,86.7,12.1,12.0,14.3,0,Counter,Close Combat,- ,13.9,Favorite,,,1,296,0,1
0,9/27/19 3:18:18 PM,67,Machoke,Ø80Macho夫80C,♀,15.0,15.0,844,103,1900,?,0,0,0,?,77.8,80.0,82.2,13.0,12.5,10.5,0,Low Kick,Submission,- ,14.2,Eevo,,,1,66,0,1
0,9/27/19 3:18:13 PM,178,Xatu,Ø82Xat✈⛤100A,♂,14.0,14.0,849,88,1600,?,0,0,0,?,80.0,82.2,84.4,12.0,10.5,14.5,0,Air Slash,Future Sight,- ,15.3,Default,,,1,177,0,1
0,9/27/19 3:18:09 PM,122,Mr. Mime,Ø67Mr. ⛤✞88C,♀,34.0,34.0,1942,96,7000,?,0,0,0,?,64.4,66.7,68.9,14.0,8.0,8.0,0,Zen Headbutt,Shadow Ball,- ,23.3,Favorite,,,1,121,0,1
0,9/27/19 3:18:00 PM,326,Grumpig,Ø89Grum⛤✞92A,♀,1.0,1.0,33,18,200,?,0,0,0,?,86.7,89.1,93.3,14.8,14.2,11.2,0,Extrasensory,Shadow Ball,- ,2.8,Default,,,1,325,0,1
0,9/27/19 3:14:50 PM,122,Mr. Mime,Ø79Mr. ⛤✞88C,♀,32.0,32.0,1911,95,6000,?,0,0,0,?,77.8,78.9,80.0,14.5,12.0,9.0,0,Zen Headbutt,Shadow Ball,- ,22.9,Favorite,,,1,121,0,1
